,title,time,content,classification
20,截止至2月17日13时30分 北京公交集团共计1条线路采取临时措施,02/17 2021,2021年2月15日夜间，北京山区出现降雪天气，截止至2月17日13时30分，受雪后低温道路结冰影响，北京公交集团共计1条线路采取临时措施，M23路（斋堂公交场站-江水河村），受门头沟山区雪后低温道路结冰影响，采取区间措施，发斋堂公交场站至洪水口区间；, 天气影响
21,截止至2月17日13时  北京公交集团共计3条线路采取临时措施,02/17 2021,2021年2月15日夜间，北京山区出现降雪天气，截止至2月17日13时，受雪后低温道路结冰影响，北京公交集团共计3条线路采取临时措施，其中：山区线路3条，采取停驶措施2条、采取区间措施1条。具体线路及措施如下：一、影响山区线路3条。（停驶2条，区间1条）（一）采取停驶措施2条1．H12路（于家园-梁根），受怀柔山区雪后低温道路结冰影响，采取停驶措施，双向停驶；2．H13路（于家园-琉璃庙），受怀柔山区雪后低温道路结冰影响，采取停驶措施，双向停驶；（二）采取区间措施1条M23路（斋堂公交场站-江水河村），受门头沟地区雪后低温道路结冰影响，采取区间措施，发斋堂公交场站至洪水口区间。, 天气影响
22,截止至2月16日20时 北京公交集团共计3条线路采取临时措施,02/16 2021,"2021年2月15日夜间，北京山区出现降雪天气，截止至2月16日20时，受雪后低温道路结冰影响，北京公交集团共计3条线路采取临时措施，其中：山区线路3条，采取停驶措施2条、采取区间措施1条。具体线路及措施如下： 
影响山区线路3条。（停驶2条，区间1条）
采取停驶措施2条
H12路（于家园-梁根），受怀柔山区雪后低温道路结冰影响，采取停驶措施，双向停驶；
H13路（于家园-琉璃庙），受怀柔山区雪后低温道路结冰影响，采取停驶措施，双向停驶；
 
采取区间措施1条

M23路（斋堂公交场站-江水河村），受门头沟地区雪后低温道路结冰影响，采取区间措施，发斋堂公交场站至洪水口区间；
", 天气影响
23,截止至2月16日16时30分 北京公交集团共计3条线路采取临时措施,02/16 2021,2021年2月15日夜间，北京山区出现降雪天气，截止至2月16日16时30分，受雪后低温道路结冰影响，北京公交集团共计3条线路采取临时措施，其中：山区线路3条，采取停驶措施2条、采取区间措施1条。具体线路及措施如下：一、影响山区线路3条。（停驶2条，区间1条）（一）采取停驶措施2条1．H12路（于家园-梁根），受怀柔山区雪后低温道路结冰影响，采取停驶措施，双向停驶；2．H13路（于家园-琉璃庙），受怀柔山区雪后低温道路结冰影响，采取停驶措施，双向停驶；（二）采取区间措施1条M23路（斋堂公交场站-江水河村），受门头沟地区雪后低温道路结冰影响，采取区间措施，发斋堂公交场站至洪水口区间。, 天气影响
24,截止至2月16日12时30分  北京公交集团共计4条线路采取临时措施,02/16 2021,2021年2月15日夜间，北京山区出现降雪天气，截止至2月16日12时30分，受雪后低温道路结冰影响，北京公交集团共计4条线路采取临时措施，其中：山区线路4条，采取停驶措施3条、采取区间措施1条。具体线路及措施如下：一、影响山区线路3条。（停驶3条，区间1条）（一）采取停驶措施3条1．H12路（于家园-梁根），受怀柔山区雪后低温道路结冰影响，采取停驶措施，双向停驶；2．H13路（于家园-琉璃庙），受怀柔山区雪后低温道路结冰影响，采取停驶措施，双向停驶；3．H25路（于家园-西栅子西），受怀柔山区雪后低温道路结冰影响，采取停驶措施，双向停驶；（二）采取区间措施1条M23路（斋堂公交场站-江水河村），受门头沟地区雪后低温道路结冰影响，采取区间措施，发斋堂公交场站至洪水口区间。, 天气影响
25,截止至2月15日14时 受雪后低温道路结冰影响 北京公交集团共计12条线路采取临时措施,02/15 2021,"2021年2月14日，北京北部山区出现降雪天气，截止至2月15日14时，受雪后低温道路结冰影响，北京公交集团共计12条线路采取临时措施，其中：山区线路12条，采取停驶措施12条。具体线路及措施如下： 
影响山区线路12条。（停驶12条）
采取停驶措施12条
Y36路（延庆南菜园总站-水头村），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；
Y39路（延庆南菜园总站-楼梁村），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；
Y27路（延庆南菜园-马家店），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；
Y29路（延庆南菜园-南天门），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；
Y32路（延庆南菜园-千家店），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；
Y28路（延庆南菜园-海字口），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；
Y22路（延庆南菜园总站-上虎叫村），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；
H51路（于家园-延庆南菜园总站），受怀柔山区道路湿滑影响，采取停驶措施，双向停驶；
Y30路（延庆南菜园总站-上花楼），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；
Y19路（延庆南菜园-西沟里），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；
Y38路（延庆南菜园总站-牤牛沟），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；
H12路（于家园-梁根），受怀柔山区雪后低温道路结冰影响，采取停驶措施，双向停驶；", 天气影响
26,截止至2月15日12时 北京公交集团共计15条线路采取临时措施,02/15 2021,2021年2月14日，北京北部山区出现降雪天气，截止至2月15日12时，受雪后低温道路结冰影响，北京公交集团共计15条线路采取临时措施，其中：市郊线路1条，采取停驶措施1条。山区线路14条，采取停驶措施14条。具体线路及措施如下：一、影响市郊线路1条。（停驶1条）1．925路（延庆南菜园-长陵），受大庄科路段雪后低温道路结冰影响，采取停驶措施，双向停驶；二、影响山区线路14条。（停驶14条）1．Y36路（延庆南菜园总站-水头村），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；2．Y39路（延庆南菜园总站-楼梁村），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；3．Y27路（延庆南菜园-马家店），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；4．Y29路（延庆南菜园-南天门），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；5．Y32路（延庆南菜园-千家店），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；6．Y28路（延庆南菜园-海字口），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；7．H13路（于家园-琉璃庙），受怀柔山区雪后低温道路结冰影响，采取停驶措施，双向停驶；8．Y22路（延庆南菜园总站-上虎叫村），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；9．H51路（于家园-延庆南菜园总站），受怀柔山区道路湿滑影响，采取停驶措施，双向停驶；10．Y30路（延庆南菜园总站-上花楼），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；11．Y11路（延庆南菜园总站-大石窑），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；12．Y19路（延庆南菜园-西沟里），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；13．Y38路（延庆南菜园总站-牤牛沟），受延庆山区雪后低温道路结冰影响，采取停驶措施，双向停驶；H12路（于家园-梁根），受怀柔山区雪后低温道路结冰影响，采取停驶措施，双向停驶。, 天气影响
27,受此次降雪影响 截至2月14日15时30分 北京公交集团共计22条线路采取临时措施,02/14 2021,2021年2月14日，北京北部山区出现降雪天气，截至2月14日15时30分，受此次降雪影响，北京公交集团共计22条线路采取临时措施，其中：市郊线路1条，采取停驶措施1条。山区线路21条，采取停驶措施21条。具体线路及措施如下：一、影响市郊线路1条。（停驶1条）（一）采取停驶措施1条1．925路（延庆南菜园-长陵），受大庄科路段降雪道路湿滑影响，采取停驶措施，双向停驶；二、影响山区线路21条。（停驶21条）（一）采取停驶措施21条1．Y16路（延庆南菜园总站-汉家川河北村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；2．Y31路（延庆南菜园总站-延庆王庄），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；3．Y36路（延庆南菜园总站-水头村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；4．Y39路（延庆南菜园总站-楼梁村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；5．Y27路（延庆南菜园-马家店），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；6．Y29路（延庆南菜园-南天门），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；7．Y18路（延庆南菜园-小川北口），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；8．Y32路（延庆南菜园-千家店），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；9．Y12路（延庆南菜园-沙梁子），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；10．Y13路（延庆南菜园-沙梁子），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；11．Y28路（延庆南菜园-海字口），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；12．H13路（于家园-琉璃庙），受怀柔山区道路湿滑影响，采取停驶措施，双向停驶；13．Y22路（延庆南菜园总站-上虎叫村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；14．H51路（于家园-延庆南菜园总站），受怀柔山区道路湿滑影响，采取停驶措施，双向停驶；15．Y30路（延庆南菜园总站-上花楼），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；16．H25路（于家园-西栅子西），受怀柔山区道路湿滑影响影响，采取停驶措施，双向停驶；17．Y34路（延庆南菜园总站-沙梁子），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；18．Y37路（延庆南菜园总站-转山子），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；19．Y14路（延庆南菜园-九眼楼长城景区），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；20．Y11路（延庆南菜园总站-大石窑），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；21．Y19路（延庆南菜园-西沟里），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶。, 天气影响
28,受此次降雪影响 截至2月14日13时 北京公交集团共计21条线路采取临时措施,02/14 2021,2021年2月14日，北京北部山区出现降雪天气，截至2月14日13时，受此次降雪影响，北京公交集团共计21条线路采取临时措施，其中：市郊线路1条，采取停驶措施1条。山区线路20条，采取停驶措施20条。具体线路及措施如下：一、影响市郊线路1条。（停驶1条）（一）采取停驶措施1条1．925路（延庆南菜园-长陵），受大庄科路段降雪道路湿滑影响，采取停驶措施，双向停驶；二、影响山区线路20条。（停驶20条）（一）采取停驶措施20条1．Y16路（延庆南菜园总站-汉家川河北村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；2．Y31路（延庆南菜园总站-延庆王庄），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；3．Y36路（延庆南菜园总站-水头村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；4．Y39路（延庆南菜园总站-楼梁村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；5．Y27路（延庆南菜园-马家店），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；6．Y29路（延庆南菜园-南天门），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；7．Y18路（延庆南菜园-小川北口），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；8．Y32路（延庆南菜园-千家店），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；9．Y12路（延庆南菜园-沙梁子），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；10．Y13路（延庆南菜园-沙梁子），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；11．Y28路（延庆南菜园-海字口），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；12．H13路（于家园-琉璃庙），受怀柔山区道路湿滑影响，采取停驶措施，双向停驶；13．Y22路（延庆南菜园总站-上虎叫村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；14．H51路（于家园-延庆南菜园总站），受怀柔山区道路湿滑影响，采取停驶措施，双向停驶；15．Y30路（延庆南菜园总站-上花楼），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；16．H25路（于家园-西栅子西），受怀柔山区道路湿滑影响影响，采取停驶措施，双向停驶；17．Y34路（延庆南菜园总站-沙梁子），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；18．Y37路（延庆南菜园总站-转山子），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；19．Y14路（延庆南菜园-九眼楼长城景区），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；20．Y11路（延庆南菜园总站-大石窑），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶。, 天气影响
29,受此次降雪影响 截至2月14日11时30分 北京公交集团共计20条线路采取临时措施,02/14 2021,2021年2月14日，北京北部山区出现降雪天气，截至2月14日11时30分，受此次降雪影响，北京公交集团共计20条线路采取临时措施，其中：市郊线路1条，采取停驶措施1条。山区线路19条，分别为采取停驶措施16条，采取区间措施3条。具体线路及措施如下：一、影响市郊线路1条。（停驶1条）（一）采取停驶措施1条1．925路（延庆南菜园-长陵），受大庄科路段降雪道路湿滑影响，采取停驶措施，双向停驶；二、影响山区线路19条。（停驶16条；区间3条）（一）采取停驶措施16条1．Y16路（延庆南菜园总站-汉家川河北村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；2．Y31路（延庆南菜园总站-延庆王庄），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；3．Y36路（延庆南菜园总站-水头村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；4．Y39路（延庆南菜园总站-楼梁村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；5．Y27路（延庆南菜园-马家店），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；6．Y29路（延庆南菜园-南天门），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；7．Y18路（延庆南菜园-小川北口），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；8．Y32路（延庆南菜园-千家店），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；9．Y12路（延庆南菜园-沙梁子），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；10．Y13路（延庆南菜园-沙梁子），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；11．Y28路（延庆南菜园-海字口），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；12．H13路（于家园-琉璃庙），受怀柔山区道路湿滑影响，采取停驶措施，双向停驶；13．Y22路（延庆南菜园总站-上虎叫村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；14．H51路（于家园-延庆南菜园总站），受怀柔山区道路湿滑影响，采取停驶措施，双向停驶；15．Y30路（延庆南菜园总站-上花楼），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；16．H25路（于家园-西栅子西），受怀柔山区道路湿滑影响影响，采取停驶措施，双向停驶；（二）采取区间措施3条1．Y34路（延庆南菜园总站-沙梁子），受延庆山区降雪道路湿滑影响，采取区间措施，发延庆南菜园总站至永宁车站区间；2．Y11路（延庆南菜园总站-大石窑），受延庆山区降雪道路湿滑影响，采取区间措施，发延庆南菜园总站至永宁区间；3．Y14路（延庆南菜园-郭家湾），受延庆山区降雪道路湿滑影响，采取区间措施，发延庆南菜园至刘斌堡区间。, 天气影响
30,受此次降雪影响 截至2月14日10时30分 北京公交集团共计18条线路采取临时措施,02/14 2021,2021年2月14日，北京北部山区出现降雪天气，截至2月14日10时30分，受此次降雪影响，北京公交集团共计18条线路采取临时措施，其中市郊线路1条，采取停驶措施1条。山区线路17条，分别为采取停驶措施13条，采取区间措施4条。具体线路及措施如下：一、影响市郊线路1条。（停驶1条）（一）采取停驶措施1条1．925路（延庆南菜园-长陵），受大庄科路段降雪道路湿滑影响，采取停驶措施，双向停驶；二、影响山区线路17条。（停驶13条；区间4条）（一）采取停驶措施13条1．Y16路（延庆南菜园总站-汉家川河北村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；2．Y31路（延庆南菜园总站-延庆王庄），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；3．Y36路（延庆南菜园总站-水头村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；4．Y39路（延庆南菜园总站-楼梁村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；5．Y27路（延庆南菜园-马家店），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；6．Y29路（延庆南菜园-南天门），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；7．Y18路（延庆南菜园-小川北口），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；8．Y32路（延庆南菜园-千家店），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；9．Y12路（延庆南菜园-沙梁子），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；10．Y13路（延庆南菜园-沙梁子），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；11．Y28路（延庆南菜园-海字口），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；12．H13路（于家园-琉璃庙），受怀柔山区道路湿滑影响，采取停驶措施，双向停驶；13．Y22路（延庆南菜园总站-上虎叫村），受延庆山区降雪道路湿滑影响，采取停驶措施，双向停驶；（二）采取区间措施4条1．Y30路（延庆南菜园总站-上花楼），受延庆山区降雪道路湿滑影响，采取区间措施，发延庆南菜园总站至刘斌堡区间；2．Y34路（延庆南菜园总站-沙梁子），受延庆山区降雪道路湿滑影响，采取区间措施，发延庆南菜园总站至永宁车站区间；3．Y11路（延庆南菜园总站-大石窑），受延庆山区降雪道路湿滑影响，采取区间措施，发延庆南菜园总站至永宁区间；4．Y14路（延庆南菜园-郭家湾），受延庆山区降雪道路湿滑影响，采取区间措施，发延庆南菜园至刘斌堡区间。, 天气影响
31,春节出行提示,02/10 2021,今年春节期间，本市不举办大型庙会活动、市属公园免费开放，公交客流较往年将发生显著变化。据此，公交集团将在春节期间调整运力投入，全力做好运营服务，保障市民在京“原地过年”。为做好重点地区运力保障，公交集团将在途经公园、商业、娱乐场所周边的1路、5路、120路等115条线路配备200部机动车辆，在节日期间上、下午客流高峰投入运营。有轨电车西郊线将编制节日运行图，2月12日（正月初一）至2月17日（正月初六），每日开行254列次，最小间隔6分钟，为前往颐和园、植物园、香山游玩的乘客提供良好的交通服务。同时，鉴于部分线路节日期间可能出现的客流大幅下降的情况，公交集团将在客流下降明显的160条线路，采取定点发车措施。根据各条线路的实时客流变化，在低客流时段适时采取定点或定间隔发车。定点发车线路详见附表，乘客可在相关线路的站牌和车厢内获取各线路的发车时间或发车间隔。春节期间，请大家及时关注相关线路的运营服务信息，合理安排假期出行。, 节假日
32,2月10日12时起 天宫院周边公交线路恢复正常运营,02/10 2021, 2月10日12时起，天宫院周边公交线路恢复正常运营，在地铁天宫院站、天宫院小区、天宫院双向站位均正常停靠，敬请乘客留意。 ​​​​, 配合路况调整
33,2月6日至2月20日  23条线路路号调整工作将分期分批实施,02/05 2021,根据《关于稳步实施公交站名规范工作的通告》，按照《北京市地面公交线网总体规划》中关于“完善地面公交路号编制规则”的要求，配合站名规范实施工作，自2月6日至2月20日，分期分批实施23条线路的路号调整工作。各线路实施日期及调整后路号如下：一．2月6日首车起1．原525路调整为17路；2．原635路调整为135路；3．原701路调整为4路；4．原751路调整为319路；5．原特13路调整为143路。二．2月8日首车起1．原674路调整为63路；2．原特8路（内、外环）调整为368路（内、外环）；3．原特11路调整为141路；4．原特12路（内、外环）调整为200路（内、外环）；5．原特16路调整为406路。三．2月9日首车起1．原684路调整为84路；2．原691路调整为69路；3．原特2路调整为142路；4．原特7路调整为137路；5．原特14路调整为144路。四．2月10日首车起1．原740路（内、外环）调整为400路（内、外环）；2．原特9路（内、外环）调整为400快（内、外环）。五．2月20日首车起1．原特15路调整为145路；2．原特19路调整为129路。, 站线规范撤销
